Scan_ID,Location,Run,ASUS,BBA-1028,CI3D,CI3D_5G,ConnLab,ConnLab-Guest,IB-9F,Library-Office,MUTEC,NTUST-PEAP,NTUST-UAM,RB501,ROOM-810_ç°æ§,TR-1021_5G,Yie & Esther,Yie Office,eduroam
12,TopPicks/Audiovisual,4,-100.0,-100.0,-89.0,-96.0,-81.5,-74.5,-100.0,-74.0,-100.0,-77.8125,-78.57894736842105,-100.0,-100.0,-98.0,-100.0,-100.0,-80.89473684210526
12,TopPicks/Audiovisual,5,-100.0,-100.0,-100.0,-96.0,-80.5,-83.0,-90.0,-83.5,-100.0,-77.5,-75.92307692307692,-100.0,-100.0,-100.0,-90.0,-97.0,-75.84615384615384
13,Hallway/LeftEnd,1,-91.0,-100.0,-100.0,-100.0,-84.5,-77.0,-100.0,-84.5,-100.0,-83.25,-86.36363636363636,-100.0,-100.0,-100.0,-100.0,-95.0,-83.94736842105263
13,Hallway/LeftEnd,2,-100.0,-100.0,-100.0,-100.0,-89.0,-81.5,-100.0,-88.0,-100.0,-83.23076923076923,-83.25,-93.0,-100.0,-100.0,-100.0,-100.0,-85.3076923076923
13,Hallway/LeftEnd,3,-100.0,-100.0,-100.0,-100.0,-79.5,-79.0,-100.0,-79.5,-100.0,-80.94736842105263,-82.11111111111111,-100.0,-100.0,-100.0,-100.0,-100.0,-82.75
13,Hallway/LeftEnd,4,-100.0,-100.0,-100.0,-100.0,-98.0,-94.0,-100.0,-94.0,-100.0,-85.61290322580645,-84.35714285714286,-100.0,-100.0,-100.0,-100.0,-100.0,-86.3125
13,Hallway/LeftEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.57142857142857,-83.83333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-84.9
13,LaptopPriority/CurrentPeriodicals,1,-100.0,-93.0,-100.0,-85.0,-100.0,-100.0,-89.0,-100.0,-100.0,-74.14285714285714,-77.15789473684211,-92.0,-100.0,-81.0,-93.0,-86.0,-78.44444444444444
13,LaptopPriority/CurrentPeriodicals,2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-76.21428571428571,-80.11764705882354,-91.0,-93.0,-100.0,-97.0,-96.0,-84.2
13,LaptopPriority/CurrentPeriodicals,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.66666666666667,-73.9090909090909,-86.0,-100.0,-100.0,-100.0,-100.0,-72.88888888888889
13,LaptopPriority/CurrentPeriodicals,4,-78.0,-86.0,-100.0,-92.0,-98.0,-100.0,-100.0,-100.0,-100.0,-75.5,-77.17647058823529,-84.0,-95.0,-89.0,-96.0,-96.0,-81.0
13,LaptopPriority/CurrentPeriodicals,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.63636363636364,-72.18181818181819,-87.0,-95.0,-100.0,-100.0,-100.0,-77.26666666666667
13,MainStairs/TopPicks,1,-74.0,-96.0,-100.0,-100.0,-88.0,-85.5,-96.0,-82.5,-100.0,-78.4,-81.75,-100.0,-85.0,-100.0,-100.0,-100.0,-81.94117647058823
13,MainStairs/TopPicks,2,-100.0,-100.0,-100.0,-100.0,-87.0,-87.0,-95.0,-87.0,-100.0,-71.72727272727273,-75.18181818181819,-100.0,-91.0,-100.0,-100.0,-100.0,-71.44444444444444
13,MainStairs/TopPicks,3,-100.0,-100.0,-100.0,-91.0,-81.5,-78.0,-97.0,-74.0,-100.0,-69.0909090909091,-70.23076923076923,-100.0,-95.0,-100.0,-100.0,-100.0,-71.0909090909091
13,MainStairs/TopPicks,4,-100.0,-100.0,-100.0,-100.0,-79.5,-77.0,-100.0,-81.0,-100.0,-80.55,-79.4375,-100.0,-81.0,-100.0,-89.0,-92.0,-84.0
13,MainStairs/TopPicks,5,-100.0,-100.0,-100.0,-92.0,-81.5,-76.5,-92.0,-82.0,-100.0,-75.08333333333333,-75.6923076923077,-98.0,-100.0,-100.0,-91.0,-92.0,-81.125
13,Stairs/RightEnd,1,-88.0,-97.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-88.64285714285714,-92.0,-100.0,-100.0,-98.0,-97.0,-89.0
13,Stairs/RightEnd,2,-79.0,-82.0,-100.0,-100.0,-94.0,-93.0,-100.0,-90.5,-100.0,-84.9090909090909,-84.18181818181819,-74.0,-100.0,-85.0,-97.0,-99.0,-85.27272727272727
13,Stairs/RightEnd,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.83333333333333,-86.5,-84.0,-100.0,-100.0,-100.0,-100.0,-87.33333333333333
13,Stairs/RightEnd,4,-90.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-88.85714285714286,-76.0,-100.0,-100.0,-78.0,-78.0,-90.5
13,Stairs/RightEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.57142857142857,-83.28571428571429,-78.0,-100.0,-100.0,-93.0,-92.0,-86.44444444444444
13,TopPicks/Audiovisual,1,-100.0,-100.0,-82.0,-86.0,-83.5,-86.0,-93.0,-84.0,-76.0,-75.54545454545455,-76.08333333333333,-100.0,-100.0,-100.0,-90.0,-89.0,-80.0
13,TopPicks/Audiovisual,2,-100.0,-100.0,-100.0,-87.0,-89.0,-85.5,-92.0,-88.0,-100.0,-75.15384615384616,-76.35714285714286,-100.0,-100.0,-97.0,-100.0,-100.0,-77.6
13,TopPicks/Audiovisual,3,-100.0,-100.0,-100.0,-81.0,-89.0,-89.0,-95.0,-89.0,-100.0,-79.14285714285714,-77.6923076923077,-100.0,-100.0,-100.0,-100.0,-100.0,-74.36363636363636
13,TopPicks/Audiovisual,4,-100.0,-100.0,-89.0,-96.0,-84.0,-88.5,-100.0,-83.5,-100.0,-74.66666666666667,-79.44444444444444,-100.0,-100.0,-98.0,-100.0,-100.0,-81.38888888888889
13,TopPicks/Audiovisual,5,-100.0,-100.0,-100.0,-96.0,-81.0,-82.0,-90.0,-85.0,-100.0,-76.92307692307692,-76.78571428571429,-100.0,-100.0,-100.0,-90.0,-97.0,-78.14285714285714
14,Hallway/LeftEnd,1,-91.0,-100.0,-100.0,-100.0,-84.0,-84.0,-100.0,-84.0,-100.0,-84.11764705882354,-87.81818181818181,-100.0,-100.0,-100.0,-100.0,-95.0,-85.10526315789474
14,Hallway/LeftEnd,2,-100.0,-100.0,-100.0,-100.0,-89.5,-88.0,-100.0,-88.0,-100.0,-83.4,-80.42857142857143,-100.0,-100.0,-100.0,-100.0,-100.0,-85.6
14,Hallway/LeftEnd,3,-100.0,-100.0,-100.0,-100.0,-79.5,-79.0,-100.0,-79.5,-100.0,-85.80952380952381,-85.47619047619048,-100.0,-100.0,-100.0,-100.0,-100.0,-85.25
14,Hallway/LeftEnd,4,-100.0,-100.0,-100.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0,-84.28571428571429,-82.58333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-83.41666666666667
14,Hallway/LeftEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.875,-85.33333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-80.875
14,LaptopPriority/CurrentPeriodicals,1,-100.0,-93.0,-100.0,-85.0,-100.0,-100.0,-89.0,-100.0,-100.0,-75.4,-76.125,-84.5,-96.0,-81.0,-93.0,-86.0,-76.4375
14,LaptopPriority/CurrentPeriodicals,2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.66666666666667,-77.86666666666666,-94.0,-100.0,-100.0,-100.0,-100.0,-82.47368421052632
14,LaptopPriority/CurrentPeriodicals,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.6,-73.3076923076923,-87.0,-100.0,-100.0,-100.0,-100.0,-73.16666666666667
14,LaptopPriority/CurrentPeriodicals,4,-78.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.5625,-77.27777777777777,-90.0,-100.0,-95.0,-96.0,-88.0,-82.91304347826087
14,LaptopPriority/CurrentPeriodicals,5,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-95.0,-100.0,-100.0,-75.36363636363636,-76.75,-83.0,-95.0,-100.0,-100.0,-100.0,-80.05882352941177
14,MainStairs/TopPicks,1,-79.0,-93.0,-100.0,-100.0,-90.0,-81.0,-96.0,-82.5,-100.0,-75.0,-82.04545454545455,-100.0,-82.0,-100.0,-100.0,-100.0,-81.3529411764706
14,MainStairs/TopPicks,2,-100.0,-100.0,-100.0,-77.0,-87.0,-87.0,-95.0,-87.0,-100.0,-74.25,-75.63636363636364,-100.0,-91.0,-100.0,-100.0,-100.0,-75.91666666666667
14,MainStairs/TopPicks,3,-100.0,-100.0,-100.0,-91.0,-71.5,-76.5,-97.0,-77.5,-100.0,-72.54545454545455,-69.36363636363636,-100.0,-95.0,-100.0,-100.0,-100.0,-73.91666666666667
14,MainStairs/TopPicks,4,-100.0,-100.0,-100.0,-100.0,-81.5,-81.0,-100.0,-81.0,-100.0,-78.27777777777777,-76.4,-100.0,-81.0,-100.0,-100.0,-100.0,-79.73684210526316
14,MainStairs/TopPicks,5,-100.0,-100.0,-100.0,-92.0,-82.0,-85.0,-92.0,-81.5,-100.0,-78.42857142857143,-80.23529411764706,-98.0,-87.0,-100.0,-91.0,-92.0,-82.8
14,Stairs/RightEnd,1,-88.0,-97.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.71428571428571,-90.13333333333334,-85.0,-100.0,-100.0,-83.0,-90.5,-90.625
14,Stairs/RightEnd,2,-79.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.66666666666667,-85.22222222222223,-74.0,-100.0,-85.0,-97.0,-99.0,-88.2
14,Stairs/RightEnd,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.9090909090909,-84.8,-84.0,-100.0,-100.0,-100.0,-100.0,-87.9
14,Stairs/RightEnd,4,-90.0,-79.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.44444444444444,-88.84615384615384,-76.0,-100.0,-93.0,-79.0,-80.0,-90.125
14,Stairs/RightEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.28571428571429,-81.16666666666667,-78.0,-100.0,-100.0,-90.0,-91.0,-85.28571428571429
14,TopPicks/Audiovisual,1,-100.0,-100.0,-100.0,-93.0,-83.0,-88.0,-93.0,-85.5,-76.0,-72.53846153846153,-73.07142857142857,-100.0,-100.0,-100.0,-90.0,-89.0,-74.6
14,TopPicks/Audiovisual,2,-100.0,-100.0,-100.0,-86.0,-86.0,-85.5,-92.0,-87.0,-100.0,-74.0909090909091,-73.33333333333333,-100.0,-97.0,-97.0,-100.0,-100.0,-76.78571428571429
14,TopPicks/Audiovisual,3,-100.0,-100.0,-100.0,-81.0,-89.0,-89.0,-95.0,-89.0,-100.0,-75.0,-75.27272727272727,-100.0,-100.0,-100.0,-100.0,-100.0,-74.4
14,TopPicks/Audiovisual,4,-100.0,-100.0,-89.0,-100.0,-84.0,-88.5,-100.0,-83.5,-100.0,-74.66666666666667,-80.66666666666667,-100.0,-100.0,-100.0,-91.0,-91.0,-82.89473684210526
14,TopPicks/Audiovisual,5,-100.0,-100.0,-100.0,-100.0,-79.5,-74.0,-89.0,-76.0,-100.0,-73.25,-73.78571428571429,-100.0,-100.0,-100.0,-84.0,-93.0,-77.35714285714286
15,Hallway/LeftEnd,1,-91.0,-100.0,-100.0,-100.0,-88.0,-87.0,-100.0,-87.0,-100.0,-82.0,-86.30434782608695,-100.0,-100.0,-100.0,-100.0,-95.0,-83.71428571428571
15,Hallway/LeftEnd,2,-100.0,-100.0,-100.0,-100.0,-89.5,-88.0,-100.0,-88.0,-100.0,-83.0,-83.35714285714286,-100.0,-100.0,-100.0,-100.0,-100.0,-86.8
15,Hallway/LeftEnd,3,-100.0,-100.0,-100.0,-100.0,-79.5,-79.0,-100.0,-79.5,-100.0,-87.35,-84.85714285714286,-100.0,-100.0,-100.0,-100.0,-100.0,-84.75
15,Hallway/LeftEnd,4,-100.0,-100.0,-100.0,-100.0,-98.0,-100.0,-100.0,-100.0,-100.0,-84.3076923076923,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.72727272727273
15,Hallway/LeftEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.88888888888889,-84.33333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-82.2
15,LaptopPriority/CurrentPeriodicals,1,-100.0,-93.0,-100.0,-85.0,-100.0,-100.0,-89.0,-100.0,-100.0,-75.4375,-74.46666666666667,-83.0,-96.0,-81.0,-93.0,-100.0,-76.0
15,LaptopPriority/CurrentPeriodicals,2,-100.0,-100.0,-100.0,-100.0,-96.0,-96.0,-100.0,-100.0,-100.0,-73.41666666666667,-76.93333333333334,-80.5,-100.0,-100.0,-100.0,-100.0,-77.66666666666667
15,LaptopPriority/CurrentPeriodicals,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-73.23076923076923,-87.0,-100.0,-100.0,-100.0,-100.0,-72.6923076923077
15,LaptopPriority/CurrentPeriodicals,4,-78.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.52941176470588,-76.0,-90.0,-100.0,-95.0,-96.0,-88.0,-83.65217391304348
15,LaptopPriority/CurrentPeriodicals,5,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-95.0,-100.0,-100.0,-73.75,-73.66666666666667,-80.0,-95.0,-100.0,-100.0,-100.0,-80.41176470588235
15,MainStairs/TopPicks,1,-79.0,-93.0,-74.0,-84.0,-90.5,-87.0,-96.0,-91.0,-100.0,-75.61538461538461,-82.04761904761905,-100.0,-82.0,-100.0,-100.0,-100.0,-82.55555555555556
15,MainStairs/TopPicks,2,-100.0,-100.0,-100.0,-77.0,-81.0,-82.0,-95.0,-81.0,-100.0,-75.25,-77.33333333333333,-100.0,-91.0,-100.0,-100.0,-100.0,-76.58333333333333
15,MainStairs/TopPicks,3,-100.0,-100.0,-100.0,-90.0,-69.5,-70.5,-97.0,-71.5,-100.0,-77.71428571428571,-77.8125,-100.0,-100.0,-100.0,-100.0,-100.0,-78.13333333333334
15,MainStairs/TopPicks,4,-100.0,-100.0,-100.0,-100.0,-80.0,-73.0,-100.0,-73.0,-100.0,-72.61538461538461,-73.08333333333333,-100.0,-83.0,-100.0,-100.0,-100.0,-74.14285714285714
15,MainStairs/TopPicks,5,-100.0,-100.0,-100.0,-97.0,-83.0,-87.0,-92.0,-84.5,-100.0,-79.57142857142857,-80.05882352941177,-98.0,-87.0,-100.0,-91.0,-92.0,-83.05
15,Stairs/RightEnd,1,-88.0,-97.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.71428571428571,-90.13333333333334,-85.0,-100.0,-100.0,-83.0,-90.5,-90.625
15,Stairs/RightEnd,2,-79.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.3,-85.8,-74.0,-100.0,-85.0,-97.0,-99.0,-85.66666666666667
15,Stairs/RightEnd,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.55555555555556,-87.33333333333333,-73.0,-100.0,-100.0,-100.0,-100.0,-89.08333333333333
15,Stairs/RightEnd,4,-90.0,-83.5,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.71428571428571,-86.91666666666667,-79.0,-100.0,-93.0,-79.0,-80.0,-88.83333333333333
15,Stairs/RightEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.16666666666667,-81.83333333333333,-91.0,-100.0,-100.0,-90.0,-91.0,-82.4
15,TopPicks/Audiovisual,1,-100.0,-100.0,-100.0,-95.0,-82.5,-87.5,-93.0,-83.0,-76.0,-71.0,-73.92857142857143,-100.0,-100.0,-100.0,-90.0,-89.0,-74.21428571428571
15,TopPicks/Audiovisual,2,-100.0,-100.0,-100.0,-86.0,-79.0,-81.5,-92.0,-79.0,-100.0,-74.63636363636364,-76.0,-100.0,-88.0,-97.0,-100.0,-100.0,-79.78571428571429
15,TopPicks/Audiovisual,3,-100.0,-100.0,-100.0,-84.0,-89.0,-86.0,-95.0,-89.0,-100.0,-74.18181818181819,-72.72727272727273,-100.0,-100.0,-100.0,-100.0,-96.0,-69.44444444444444
15,TopPicks/Audiovisual,4,-100.0,-100.0,-89.0,-100.0,-81.5,-85.0,-100.0,-86.0,-100.0,-72.53846153846153,-75.8125,-100.0,-100.0,-100.0,-91.0,-91.0,-78.94444444444444
15,TopPicks/Audiovisual,5,-100.0,-100.0,-100.0,-100.0,-80.0,-82.0,-93.0,-89.0,-100.0,-72.15384615384616,-73.42857142857143,-100.0,-100.0,-100.0,-84.0,-93.0,-73.84615384615384
16,Hallway/LeftEnd,1,-95.0,-100.0,-100.0,-100.0,-88.0,-87.0,-100.0,-87.0,-100.0,-83.0,-84.41666666666667,-100.0,-100.0,-100.0,-100.0,-95.0,-84.52380952380952
16,Hallway/LeftEnd,2,-100.0,-100.0,-100.0,-100.0,-89.5,-88.0,-100.0,-88.0,-100.0,-80.375,-79.85714285714286,-100.0,-100.0,-100.0,-100.0,-100.0,-82.5625
16,Hallway/LeftEnd,3,-100.0,-100.0,-100.0,-100.0,-79.5,-79.0,-100.0,-79.5,-100.0,-85.14285714285714,-83.52380952380952,-100.0,-100.0,-100.0,-100.0,-100.0,-83.38095238095238
16,Hallway/LeftEnd,4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.83333333333333,-82.54545454545455,-100.0,-100.0,-100.0,-100.0,-100.0,-82.54545454545455
16,Hallway/LeftEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.44444444444444,-82.88888888888889,-100.0,-100.0,-100.0,-100.0,-100.0,-80.3
16,LaptopPriority/CurrentPeriodicals,1,-100.0,-93.0,-100.0,-90.0,-100.0,-100.0,-89.0,-100.0,-100.0,-74.8,-73.86666666666666,-83.0,-96.0,-100.0,-100.0,-100.0,-76.2
16,LaptopPriority/CurrentPeriodicals,2,-100.0,-89.0,-100.0,-100.0,-96.0,-96.0,-100.0,-100.0,-100.0,-75.33333333333333,-77.33333333333333,-80.5,-100.0,-100.0,-100.0,-100.0,-78.93333333333334
16,LaptopPriority/CurrentPeriodicals,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.85,-75.34782608695652,-90.0,-93.0,-100.0,-100.0,-100.0,-75.3076923076923
16,LaptopPriority/CurrentPeriodicals,4,-78.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.75,-77.6842105263158,-81.0,-100.0,-95.0,-96.0,-88.0,-82.82608695652173
16,LaptopPriority/CurrentPeriodicals,5,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-89.0,-100.0,-100.0,-70.0,-74.16666666666667,-80.0,-89.0,-100.0,-100.0,-100.0,-77.46666666666667
16,MainStairs/TopPicks,1,-79.0,-93.0,-74.0,-84.0,-87.5,-83.0,-96.0,-80.5,-100.0,-77.92857142857143,-81.9047619047619,-100.0,-82.0,-100.0,-100.0,-100.0,-82.94736842105263
16,MainStairs/TopPicks,2,-100.0,-100.0,-100.0,-77.0,-83.0,-83.0,-97.0,-82.0,-100.0,-73.9090909090909,-76.07692307692308,-100.0,-91.0,-100.0,-82.0,-90.0,-75.92307692307692
16,MainStairs/TopPicks,3,-100.0,-100.0,-100.0,-90.0,-74.0,-74.5,-100.0,-76.0,-100.0,-76.0,-79.3125,-100.0,-100.0,-100.0,-100.0,-100.0,-79.25
16,MainStairs/TopPicks,4,-100.0,-100.0,-100.0,-100.0,-79.5,-76.0,-100.0,-73.5,-100.0,-70.27272727272727,-73.16666666666667,-100.0,-88.0,-100.0,-100.0,-100.0,-72.53846153846153
16,MainStairs/TopPicks,5,-100.0,-100.0,-100.0,-94.0,-91.0,-87.0,-92.0,-93.0,-100.0,-82.1875,-82.16666666666667,-98.0,-87.0,-100.0,-100.0,-100.0,-83.95454545454545
16,Stairs/RightEnd,1,-88.0,-94.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.75,-89.3076923076923,-91.0,-100.0,-100.0,-71.0,-87.0,-89.8125
16,Stairs/RightEnd,2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.5,-86.53846153846153,-74.0,-100.0,-100.0,-100.0,-100.0,-85.53846153846153
16,Stairs/RightEnd,3,-96.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.77777777777777,-84.375,-83.0,-100.0,-93.0,-94.0,-93.0,-87.72727272727273
16,Stairs/RightEnd,4,-90.0,-86.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.66666666666667,-89.42307692307692,-92.0,-100.0,-93.0,-87.0,-87.0,-90.38461538461539
16,Stairs/RightEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.4,-89.5,-100.0,-100.0,-100.0,-90.0,-91.0,-87.5
16,TopPicks/Audiovisual,1,-100.0,-100.0,-100.0,-95.0,-80.0,-79.5,-93.0,-75.5,-76.0,-77.4375,-74.78571428571429,-100.0,-100.0,-100.0,-90.0,-89.0,-77.375
16,TopPicks/Audiovisual,2,-100.0,-100.0,-100.0,-86.0,-86.0,-84.5,-92.0,-86.0,-100.0,-72.8,-73.91666666666667,-100.0,-93.0,-97.0,-100.0,-100.0,-78.07692307692308
16,TopPicks/Audiovisual,3,-100.0,-100.0,-100.0,-84.0,-77.0,-83.0,-100.0,-100.0,-100.0,-75.6923076923077,-73.23076923076923,-100.0,-100.0,-100.0,-100.0,-96.0,-76.42857142857143
16,TopPicks/Audiovisual,4,-100.0,-100.0,-89.0,-100.0,-92.0,-87.0,-100.0,-88.5,-78.0,-71.0,-73.85714285714286,-100.0,-91.0,-100.0,-91.0,-91.0,-77.29411764705883
16,TopPicks/Audiovisual,5,-100.0,-100.0,-100.0,-84.0,-87.0,-81.0,-89.0,-86.0,-100.0,-68.9090909090909,-72.16666666666667,-100.0,-93.0,-100.0,-84.0,-93.0,-73.6923076923077
17,Hallway/LeftEnd,1,-95.0,-100.0,-100.0,-97.0,-90.0,-87.0,-100.0,-92.0,-100.0,-83.25,-86.95454545454545,-100.0,-100.0,-100.0,-100.0,-95.0,-85.95238095238095
17,Hallway/LeftEnd,2,-100.0,-100.0,-100.0,-100.0,-89.5,-88.0,-100.0,-88.0,-100.0,-80.82352941176471,-82.92857142857143,-100.0,-100.0,-100.0,-100.0,-100.0,-84.6875
17,Hallway/LeftEnd,3,-100.0,-100.0,-100.0,-100.0,-79.5,-79.0,-100.0,-79.5,-100.0,-85.38888888888889,-85.55555555555556,-100.0,-100.0,-100.0,-100.0,-100.0,-84.52941176470588
17,Hallway/LeftEnd,4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.81818181818181
17,Hallway/LeftEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.4,-80.1,-100.0,-100.0,-100.0,-100.0,-100.0,-78.81818181818181
17,LaptopPriority/CurrentPeriodicals,1,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-97.0,-100.0,-100.0,-77.41176470588235,-77.94117647058823,-84.5,-96.0,-100.0,-100.0,-100.0,-77.6
17,LaptopPriority/CurrentPeriodicals,2,-100.0,-89.0,-100.0,-90.0,-96.0,-96.0,-100.0,-100.0,-100.0,-72.58333333333333,-76.73333333333333,-83.5,-100.0,-100.0,-100.0,-100.0,-79.06666666666666
17,LaptopPriority/CurrentPeriodicals,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.5,-75.92307692307692,-96.0,-93.0,-100.0,-100.0,-100.0,-75.42857142857143
17,LaptopPriority/CurrentPeriodicals,4,-89.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.06666666666666,-76.82352941176471,-78.5,-92.0,-95.0,-100.0,-80.0,-79.7
17,LaptopPriority/CurrentPeriodicals,5,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-95.0,-100.0,-100.0,-68.5,-71.54545454545455,-86.0,-89.0,-100.0,-100.0,-100.0,-75.61538461538461
17,MainStairs/TopPicks,1,-79.0,-93.0,-74.0,-84.0,-77.0,-77.0,-96.0,-78.0,-100.0,-76.53333333333333,-80.84210526315789,-100.0,-82.0,-100.0,-86.0,-87.0,-80.55555555555556
17,MainStairs/TopPicks,2,-100.0,-100.0,-100.0,-96.0,-84.0,-83.0,-97.0,-84.0,-100.0,-72.1,-72.45454545454545,-100.0,-91.0,-100.0,-82.0,-90.0,-75.16666666666667
17,MainStairs/TopPicks,3,-100.0,-100.0,-100.0,-89.0,-77.0,-77.0,-90.0,-78.0,-100.0,-79.0,-78.625,-100.0,-92.0,-100.0,-100.0,-100.0,-80.41176470588235
17,MainStairs/TopPicks,4,-100.0,-100.0,-100.0,-80.0,-80.0,-74.0,-100.0,-78.0,-100.0,-70.0909090909091,-72.0,-100.0,-82.0,-100.0,-100.0,-100.0,-71.72727272727273
17,MainStairs/TopPicks,5,-100.0,-100.0,-100.0,-94.0,-91.0,-87.0,-92.0,-93.0,-100.0,-79.82352941176471,-79.38888888888889,-95.0,-87.0,-100.0,-100.0,-100.0,-83.22727272727273
17,Stairs/RightEnd,1,-88.0,-92.5,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.27272727272727,-87.75,-91.0,-100.0,-100.0,-71.0,-79.0,-88.93333333333334
17,Stairs/RightEnd,2,-100.0,-100.0,-100.0,-96.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.44444444444444,-89.23076923076923,-86.0,-100.0,-100.0,-100.0,-100.0,-88.46153846153847
17,Stairs/RightEnd,3,-96.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.6,-82.33333333333333,-83.5,-100.0,-93.0,-97.0,-93.0,-88.44444444444444
17,Stairs/RightEnd,4,-100.0,-83.5,-100.0,-97.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.16666666666667,-90.83333333333333,-92.0,-100.0,-93.0,-78.5,-86.0,-89.76923076923077
17,Stairs/RightEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.8,-84.25,-100.0,-100.0,-100.0,-92.0,-92.0,-84.25
17,TopPicks/Audiovisual,1,-100.0,-100.0,-100.0,-95.0,-80.0,-79.5,-91.0,-75.5,-76.0,-76.6,-73.33333333333333,-100.0,-100.0,-100.0,-100.0,-100.0,-75.93333333333334
17,TopPicks/Audiovisual,2,-100.0,-100.0,-100.0,-86.0,-80.5,-82.0,-92.0,-83.0,-100.0,-69.55555555555556,-71.36363636363636,-100.0,-83.0,-100.0,-100.0,-100.0,-71.8
17,TopPicks/Audiovisual,3,-100.0,-100.0,-100.0,-84.0,-79.0,-77.5,-100.0,-80.5,-100.0,-74.07692307692308,-69.83333333333333,-100.0,-100.0,-100.0,-100.0,-96.0,-75.625
